gene_annotation	policy	eligible_primary	fixed_exact_baseline_sum	baseline_guides_ge10	fixed_best_control	fixed_best_cellular	joint_control_lower	joint_cellular_lower	joint_control_upper	joint_cellular_upper	fixed_best_log2_ratio	joint_gene_unique_log2_ratio	delta_log2	conditional_low	conditional_high
ARSB	exact	1	345	5	353	506	358	505	358	505	0.4895859630552402	0.4664718822646109	-0.02311408079062932	0.4664718822646109	0.4664718822646109
ARSI	exact	1	399	5	430	333	421	331	421	331	-0.3975925671487582	-0.37578985176599355	0.021802715382764626	-0.37578985176599355	-0.37578985176599355
ARSJ	exact	1	684	5	720	595	719	593	719	593	-0.3041630132471326	-0.30701274803489026	-0.002849734787757685	-0.30701274803489026	-0.30701274803489026
ARSK	exact	1	463	5	485	409	490	418	490	418	-0.2748739347146825	-0.2582916046053941	0.016582330109288446	-0.2582916046053941	-0.2582916046053941
ART1	exact	1	374	5	402	266	384	239	384	239	-0.6241193411793026	-0.7122240331621456	-0.08810469198284299	-0.7122240331621456	-0.7122240331621456
ART2B	exact	1	834	5	885	891	872	868	872	868	-0.019523600063418346	-0.03589537332312099	-0.016371773259702644	-0.03589537332312099	-0.03589537332312099
ART3	exact	1	291	3	308	305	303	299	303	299	-0.04336420026718735	-0.04840660440339541	-0.005042404136208066	-0.04840660440339541	-0.04840660440339541
ART4	exact	1	543	5	576	887	563	872	563	872	0.5931604206911358	0.6014734299882945	0.008313009297158613	0.6014734299882945	0.6014734299882945
ART5	exact	1	273	5	282	159	288	164	288	164	-0.8539605344741796	-0.8397498258467403	0.014210708627439339	-0.8397498258467403	-0.8397498258467403
ARTN	exact	1	76	4	89	93	81	88	81	88	0.03381259168688125	0.08961130491542083	0.055798713228539576	0.08961130491542083	0.08961130491542083
ARV1	exact	1	435	5	455	362	461	349	461	349	-0.3587361498362529	-0.43030428320683706	-0.07156813337058415	-0.43030428320683706	-0.43030428320683706
ARVCF	exact	1	361	5	370	238	383	224	383	224	-0.6647503672368213	-0.8017772236982855	-0.13702685646146417	-0.8017772236982855	-0.8017772236982855
ARX	exact	1	140	4	147	143	149	147	149	147	-0.06893030851001496	-0.04869662088540049	0.020233687624614465	-0.04869662088540049	-0.04869662088540049
AS3MT	exact	1	332	4	350	252	349	257	349	257	-0.5023971473079651	-0.46998611424135484	0.032411033066610306	-0.46998611424135484	-0.46998611424135484
ASAH1	exact	1	511	5	532	534	532	545	532	545	-0.023857668329209318	0.0055315802739077545	0.029389248603117073	0.0055315802739077545	0.0055315802739077545
ASAH2	exact	1	252	5	277	194	264	188	264	188	-0.5419837071877754	-0.5179692897818604	0.024014417405915034	-0.5179692897818604	-0.5179692897818604
ASAP1	exact	1	759	5	781	641	811	648	811	648	-0.3140626988464809	-0.352750611232771	-0.0386879123862901	-0.352750611232771	-0.352750611232771
ASAP2	exact	1	445	5	462	380	468	387	468	387	-0.31082300283662817	-0.3031188284340859	0.007704174402542285	-0.3031188284340859	-0.3031188284340859
ASAP3	exact	1	401	5	421	552	416	532	416	532	0.3611757424002127	0.3251989388111537	-0.035976803589059025	0.3251989388111537	0.3251989388111537
ASB1	exact	1	280	5	288	305	296	298	296	298	0.0533349702367479	-0.01956726421769773	-0.07290223445444563	-0.01956726421769773	-0.01956726421769773
ASB10	exact	1	469	5	490	439	498	435	498	435	-0.18765606201233367	-0.22418687673583051	-0.03653081472349684	-0.22418687673583051	-0.22418687673583051
ASB11	exact	1	403	5	424	563	428	513	428	513	0.3793849656826837	0.23180298126919638	-0.14758198441348733	0.23180298126919638	0.23180298126919638
ASB12	exact	1	133	4	147	184	147	177	147	177	0.2936397708746935	0.23783797920634162	-0.05580179166835189	0.23783797920634162	0.23783797920634162
ASB13	exact	1	767	5	807	1089	794	1093	794	1093	0.4028659405981205	0.4315680047630751	0.028702064164954633	0.4315680047630751	0.4315680047630751
ASB14	exact	1	956	5	999	725	1013	732	1013	732	-0.49149704361438207	-0.49771151509378786	-0.006214471479405792	-0.49771151509378786	-0.49771151509378786
ASB15	exact	1	570	5	599	627	597	625	597	625	0.03658961448741166	0.03680508036120988	0.0002154658737982193	0.03680508036120988	0.03680508036120988
ASB16	exact	1	417	5	433	388	434	379	434	379	-0.18738348575062397	-0.22452238233543292	-0.037138896584808956	-0.22452238233543292	-0.22452238233543292
ASB17	exact	1	381	4	398	472	398	478	398	478	0.21646851418146398	0.234673109559055	0.018204595377591004	0.234673109559055	0.234673109559055
ASB18	exact	1	151	5	156	93	157	93	157	93	-0.7723904779814806	-0.7815796494361411	-0.009189171454660472	-0.7815796494361411	-0.7815796494361411
ASB2	exact	1	765	4	793	792	793	801	793	801	-0.031085378744911456	-0.014793793617132895	0.016291585127778563	-0.014793793617132895	-0.014793793617132895
ASB3	exact	1	388	5	408	441	408	435	408	435	0.08281126856628344	0.06307054951668212	-0.019740719049601327	0.06307054951668212	0.06307054951668212
ASB4	exact	1	132	3	141	236	135	230	135	230	0.7117720395710139	0.7372078081389674	0.025435768567953487	0.7372078081389674	0.7372078081389674
ASB5	exact	1	298	5	310	400	314	377	314	377	0.3379428832517296	0.23415053639665315	-0.10379234685507646	0.23415053639665315	0.23415053639665315
ASB6	exact	1	355	4	369	422	369	419	369	419	0.1641108860868968	0.15383035535717318	-0.010280530729723625	0.15383035535717318	0.15383035535717318
ASB7	exact	1	348	5	360	488	359	491	359	491	0.4090932117910638	0.42193355496478385	0.01284034317372007	0.42193355496478385	0.42193355496478385
ASB8	exact	1	418	5	441	489	431	489	431	489	0.11962933101872995	0.15268220948824085	0.033052878469510896	0.15268220948824085	0.15268220948824085
ASB9	exact	1	620	5	656	1036	656	1005	656	1005	0.6295871092800288	0.5857800744759657	-0.043807034804063116	0.5857800744759657	0.5857800744759657
ASCC1	exact	1	426	5	451	593	450	528	450	528	0.36525595122454946	0.20111027463264533	-0.16414567659190413	0.20111027463264533	0.20111027463264533
ASCC2	exact	1	715	4	751	756	762	774	762	774	-0.019699112636126576	-0.00673818948454168	0.012960923151584897	-0.00673818948454168	-0.00673818948454168
ASCC3	exact	1	650	5	670	688	677	699	677	699	0.008953231293991103	0.01683701998702022	0.007883788693029118	0.01683701998702022	0.01683701998702022
ASCL1	exact	1	306	5	324	531	313	539	313	539	0.682585122595467	0.753891425749479	0.07130630315401199	0.753891425749479	0.753891425749479
ASCL2	exact	1	335	5	345	226	346	230	346	230	-0.6384407512785225	-0.6173546926443747	0.02108605863414781	-0.6173546926443747	-0.6173546926443747
ASCL3	exact	1	274	3	284	316	291	318	291	318	0.12451075618526039	0.09853139811930493	-0.025979358065955457	0.09853139811930493	0.09853139811930493
ASF1A	exact	1	413	4	430	268	434	248	434	248	-0.7103572403479305	-0.8353764161886129	-0.12501917584068245	-0.8353764161886129	-0.8353764161886129
ASF1B	exact	1	571	5	600	650	601	651	601	651	0.08611872007566211	0.08593435045555908	-0.00018436962010302815	0.08593435045555908	0.08593435045555908
ASGR1	exact	1	638	5	663	571	667	553	667	553	-0.24460905809221406	-0.29945061072986306	-0.054841552637649005	-0.29945061072986306	-0.29945061072986306
ASGR2	exact	1	291	4	304	363	300	349	300	349	0.2262470450767629	0.18866137372775205	-0.03758567134901086	0.18866137372775205	0.18866137372775205
ASH1L	exact	1	699	5	726	870	739	891	739	891	0.23161540908176081	0.240418559589428	0.008803150507667196	0.240418559589428	0.240418559589428
ASH2L	exact	1	543	5	578	358	568	353	568	353	-0.7196099313420843	-0.7147162250193481	0.004893706322736224	-0.7147162250193481	-0.7147162250193481
ASL	exact	1	202	5	215	195	216	199	216	199	-0.169785352718245	-0.1472443694408783	0.0225409832773667	-0.1472443694408783	-0.1472443694408783
ASNA1	exact	1	429	3	455	245	448	247	448	247	-0.9209941204238566	-0.8869455508887882	0.03404856953506841	-0.8869455508887882	-0.8869455508887882
ASNS	exact	1	676	5	693	587	710	578	710	578	-0.26857312180773985	-0.3257837810717896	-0.05721065926404978	-0.3257837810717896	-0.3257837810717896
ASNSD1	exact	1	619	5	640	626	654	610	654	610	-0.06115015195628511	-0.12966798789433667	-0.06851783593805155	-0.12966798789433667	-0.12966798789433667
ASPA	exact	1	514	5	534	960	537	917	537	917	0.8163295750085374	0.7421773123172534	-0.07415226269128405	0.7421773123172534	0.7421773123172534
ASPDH	exact	1	654	5	689	603	686	602	686	602	-0.2214628716954578	-0.21756456996627568	0.0038983017291821243	-0.21756456996627568	-0.21756456996627568
ASPG	exact	1	308	5	321	367	317	374	317	374	0.1636594214592801	0.20894303586272406	0.045283614403443945	0.20894303586272406	0.20894303586272406
ASPH	exact	1	432	4	450	514	452	500	452	500	0.16237788014393073	0.11618618592892696	-0.04619169421500377	0.11618618592892696	0.11618618592892696
ASPHD1	exact	0	155	1	162	275	166	245	166	245	0.7323465097188417	0.5309347563069319	-0.20141175341190987	0.5309347563069319	0.5309347563069319
ASPHD2	exact	1	369	5	384	242	389	245	389	245	-0.6942649418238357	-0.695166394683475	-0.0009014528596392735	-0.695166394683475	-0.695166394683475
ASPM	exact	1	327	5	341	346	344	338	344	338	-0.008296317089375829	-0.05461424006579362	-0.04631792297641779	-0.05461424006579362	-0.05461424006579362
ASPN	exact	1	578	5	616	805	603	789	603	789	0.3565176033672309	0.3583194041687164	0.0018018008014855091	0.3583194041687164	0.3583194041687164
ASPRV1	exact	1	426	5	445	527	440	511	440	511	0.21447957113612662	0.18632612988841588	-0.028153441247710742	0.18632612988841588	0.18632612988841588
ASPSCR1	exact	1	433	5	450	690	458	688	458	688	0.5868482175080132	0.5572688296034106	-0.029579387904602572	0.5572688296034106	0.5572688296034106
ASRGL1	exact	1	314	4	323	359	329	362	329	362	0.12295996751029137	0.10843643895774603	-0.014523528552545337	0.10843643895774603	0.10843643895774603
ASS1	exact	1	966	4	997	658	999	670	999	670	-0.628399491789693	-0.6052353257766526	0.023164166013040388	-0.6052353257766526	-0.6052353257766526
ASTL	exact	1	174	4	179	166	185	159	185	159	-0.13772775768828838	-0.24712885379243305	-0.10940109610414467	-0.24712885379243305	-0.24712885379243305
ASTN1	exact	1	522	5	536	620	547	605	547	605	0.18058694843733553	0.1160019042692941	-0.06458504416804142	0.1160019042692941	0.1160019042692941
ASTN2	exact	1	305	5	313	268	324	281	324	281	-0.2528094457531254	-0.23434964685540782	0.018459798897717594	-0.23434964685540782	-0.23434964685540782
ASXL1	exact	1	546	5	566	323	573	286	573	286	-0.8375763347645072	-1.030524438195419	-0.19294810343091184	-1.030524438195419	-1.030524438195419
ASXL3	exact	1	459	4	479	461	477	459	477	459	-0.08446625830885571	-0.08470196257057548	-0.0002357042617197741	-0.08470196257057548	-0.08470196257057548
ASZ1	exact	1	522	5	543	441	547	443	547	443	-0.3291326883153423	-0.33319095112397107	-0.004058262808628754	-0.33319095112397107	-0.33319095112397107
ATAD1	exact	1	485	5	506	295	514	301	514	301	-0.8066702295601048	-0.8002791659303827	0.006391063629722082	-0.8002791659303827	-0.8002791659303827
ATAD2	exact	1	268	5	279	151	281	149	281	149	-0.9127965803067384	-0.9422555288186234	-0.02945894851188502	-0.9422555288186234	-0.9422555288186234
ATAD2B	exact	1	716	4	745	893	753	893	753	893	0.23199328582154907	0.21659412650716753	-0.015399159314381544	0.21659412650716753	0.21659412650716753
ATAD3A	exact	1	339	4	355	90	358	91	358	91	-2.003125953472709	-1.9993955613543613	0.003730392118347803	-1.9993955613543613	-1.9993955613543613
ATAD5	exact	1	483	5	503	239	507	240	507	240	-1.1012322132071035	-1.1066370192389958	-0.005404806031892306	-1.1066370192389958	-1.1066370192389958
ATAT1	exact	1	354	5	369	322	371	321	371	321	-0.22554129477203344	-0.23780956414714802	-0.012268269375114577	-0.23780956414714802	-0.23780956414714802
ATCAY	exact	1	534	4	559	522	565	527	565	527	-0.1279731849446481	-0.12962202133177203	-0.0016488363871239309	-0.12962202133177203	-0.12962202133177203
ATE1	exact	1	371	5	382	527	386	529	386	529	0.4344452550780343	0.42489617913099015	-0.009549075947044128	0.42489617913099015	0.42489617913099015
ATF1	exact	1	305	4	313	159	318	156	318	156	-1.0041751099736687	-1.0543968062601812	-0.05022169628651252	-1.0543968062601812	-1.0543968062601812
ATF2	exact	1	428	5	449	460	447	461	447	461	0.005613949640388941	0.015176874557656424	0.009562924917267485	0.015176874557656424	0.015176874557656424
ATF3	exact	1	478	3	505	807	495	731	495	731	0.6464850767417736	0.5327067160154998	-0.11377836072627379	0.5327067160154998	0.5327067160154998
ATF4	exact	1	535	5	560	478	551	483	551	483	-0.2574615392559003	-0.21911108705104032	0.03835045220486	-0.21911108705104032	-0.21911108705104032
ATF5	exact	1	146	4	152	40	149	37	149	37	-1.942081520502123	-2.024449074638723	-0.08236755413660002	-2.024449074638723	-2.024449074638723
ATF6	exact	1	344	4	358	422	356	421	356	421	0.2077121315311429	0.21236446356169533	0.004652332030552431	0.21236446356169533	0.21236446356169533
ATF6B	exact	1	523	5	538	630	542	571	542	571	0.19828393484751325	0.04586426994613737	-0.15241966490137587	0.04586426994613737	0.04586426994613737
ATF7	exact	1	545	5	566	571	566	572	566	572	-0.01658854854253659	-0.014066353772708307	0.002522194769828283	-0.014066353772708307	-0.014066353772708307
ATF7IP	exact	1	305	5	318	60	318	57	318	57	-2.425552415918205	-2.4989256022484243	-0.07337318633021939	-2.4989256022484243	-2.4989256022484243
ATF7IP2	exact	1	546	5	576	374	580	299	580	299	-0.6516209801295197	-0.98400615501328	-0.3323851748837603	-0.98400615501328	-0.98400615501328
ATG10	exact	1	256	3	265	310	269	310	269	310	0.19661531647982874	0.17504190453147692	-0.02157341194835183	0.17504190453147692	0.17504190453147692
ATG12	exact	1	243	5	252	175	258	185	258	185	-0.5540784482710955	-0.5080111846306303	0.046067263640465206	-0.5080111846306303	-0.5080111846306303
ATG13	exact	1	714	5	738	584	745	586	745	586	-0.36666098716963214	-0.37534333519143287	-0.008682348021800734	-0.37534333519143287	-0.37534333519143287
ATG14	exact	1	196	4	207	264	207	257	207	257	0.3208902949432396	0.28219500489979465	-0.03869529004344496	0.28219500489979465	0.28219500489979465
ATG16L1	exact	1	977	5	1027	1117	1016	1101	1016	1101	0.09187034656513562	0.08659318891965172	-0.005277157645483907	0.08659318891965172	0.08659318891965172
ATG16L2	exact	1	596	5	622	459	626	462	626	462	-0.46727506660290796	-0.46712723485468505	0.00014783174822291523	-0.46712723485468505	-0.46712723485468505
ATG2A	exact	1	285	4	297	405	297	407	297	407	0.4175461550854681	0.42464429998663483	0.007098144901166725	0.42464429998663483	0.42464429998663483
ATG2B	exact	1	436	5	459	487	460	494	460	494	0.05607126641143934	0.0735032737312761	0.01743200731983676	0.0735032737312761	0.0735032737312761
ATG3	exact	1	506	5	521	447	528	426	528	426	-0.25004566130464606	-0.3386238210008918	-0.08857815969624572	-0.3386238210008918	-0.3386238210008918
ATG4B	exact	1	231	5	245	460	238	435	238	435	0.8782120408401431	0.839417361656854	-0.03879467918328916	0.839417361656854	0.839417361656854
ATG4C	exact	1	519	5	542	408	542	404	542	404	-0.43855315012265733	-0.45274952583836303	-0.0141963757157057	-0.45274952583836303	-0.45274952583836303
ATG4D	exact	1	176	3	182	64	183	64	183	64	-1.5297914892806244	-1.5376750883564578	-0.00788359907583347	-1.5376750883564578	-1.5376750883564578
ATG5	exact	1	384	4	398	629	414	637	414	637	0.6303605627920454	0.5917871493139708	-0.038573413478074636	0.5917871493139708	0.5917871493139708
ATG7	exact	1	253	5	260	349	266	348	266	348	0.394742992160429	0.3577570321727482	-0.03698595998768084	0.3577570321727482	0.3577570321727482
ATG9A	exact	1	386	5	397	505	402	505	402	505	0.31749014079479787	0.29945621796453603	-0.01803392283026184	0.29945621796453603	0.29945621796453603
ATG9B	exact	1	789	5	829	579	825	584	825	584	-0.5466994108858906	-0.5273312813181009	0.01936812956778966	-0.5273312813181009	-0.5273312813181009
ATHL1	exact	1	322	4	340	241	344	265	344	265	-0.5248977001127972	-0.40505821283663673	0.1198394872761605	-0.40505821283663673	-0.40505821283663673
ATIC	exact	1	360	5	374	414	373	416	373	416	0.11714029210050017	0.12794216163981145	0.010801869539311282	0.12794216163981145	0.12794216163981145
ATL1	exact	1	623	5	641	784	649	751	649	751	0.261058090941916	0.18117748753198423	-0.07988060340993178	0.18117748753198423	0.18117748753198423
ATL2	exact	1	481	5	503	452	501	450	501	450	-0.18334007697271604	-0.18398868573514113	-0.0006486087624250902	-0.18398868573514113	-0.18398868573514113
ATL3	exact	1	1184	5	1218	1085	1238	1095	1238	1095	-0.19601261604469541	-0.20627047519263964	-0.01025785914794422	-0.20627047519263964	-0.20627047519263964
ATM	exact	1	498	5	514	509	521	508	521	508	-0.043355021664653694	-0.06568556959876466	-0.02233054793411097	-0.06568556959876466	-0.06568556959876466
ATMIN	exact	1	272	5	282	355	285	371	285	371	0.30233260138036616	0.35060537423925425	0.04827277285888809	0.35060537423925425	0.35060537423925425
ATN1	exact	1	441	5	463	379	464	350	464	350	-0.3177355441465633	-0.4355302433085289	-0.11779469916196561	-0.4355302433085289	-0.4355302433085289
ATOH1	exact	1	115	4	117	153	118	155	118	155	0.3563118078686808	0.3627614302958443	0.006449622427163515	0.3627614302958443	0.3627614302958443
ATOH7	exact	1	331	4	349	242	346	240	346	240	-0.5565737992374453	-0.5560845493036709	0.0004892499337744161	-0.5560845493036709	-0.5560845493036709
ATOH8	exact	1	223	5	237	236	236	216	236	216	-0.03535342081541401	-0.15673924954916932	-0.12138582873375531	-0.15673924954916932	-0.15673924954916932
ATOX1	exact	1	339	2	363	292	354	268	354	268	-0.3427848303853267	-0.4301296301906025	-0.08734479980527582	-0.4301296301906025	-0.4301296301906025
ATP10A	exact	1	259	4	269	229	277	235	277	235	-0.26105721027519674	-0.2660268025611842	-0.004969592285987479	-0.2660268025611842	-0.2660268025611842
ATP10B	exact	1	427	5	445	564	442	526	442	526	0.31228205831457967	0.22148998511885773	-0.09079207319572194	0.22148998511885773	0.22148998511885773
ATP11A	exact	1	379	5	390	264	398	271	398	271	-0.5913209169644525	-0.5828936171226095	0.008427299841843094	-0.5828936171226095	-0.5828936171226095
ATP11B	exact	1	661	5	695	676	689	653	689	653	-0.06922667150220095	-0.10662940665504599	-0.037402735152845035	-0.10662940665504599	-0.10662940665504599
ATP11C	exact	1	589	5	612	666	619	673	619	673	0.09262894026254108	0.09130757238520247	-0.0013213678773386084	0.09130757238520247	0.09130757238520247
ATP12A	exact	1	445	5	463	639	462	620	462	620	0.43510892931960715	0.3947117537901833	-0.040397175529423845	0.3947117537901833	0.3947117537901833
ATP13A1	exact	1	848	5	891	585	896	566	896	566	-0.6358317180602789	-0.6914937179843582	-0.055661999924079275	-0.6914937179843582	-0.6914937179843582
ATP13A2	exact	1	207	5	212	221	221	220	221	220	0.03057776659345501	-0.0357941339339969	-0.06637190052745191	-0.0357941339339969	-0.0357941339339969
ATP13A3	exact	1	275	5	288	365	282	369	282	369	0.3120339963704558	0.3580574059071018	0.046023409536645965	0.3580574059071018	0.3580574059071018
ATP13A4	exact	1	1285	5	1335	1574	1343	1554	1343	1554	0.20824769056380105	0.181188204391399	-0.02705948617240206	0.181188204391399	0.181188204391399
ATP13A5	exact	1	523	5	536	509	547	515	547	515	-0.10376211552720715	-0.1161526280569266	-0.012390512529719441	-0.1161526280569266	-0.1161526280569266
ATP1A1	exact	1	328	5	336	184	336	165	336	165	-0.8962517794864198	-1.0530413787395985	-0.1567895992531787	-1.0530413787395985	-1.0530413787395985
ATP1A2	exact	1	470	5	489	210	489	210	489	210	-1.246754717473798	-1.246754717473798	0.0	-1.246754717473798	-1.246754717473798
ATP1A3	exact	1	311	4	324	241	325	233	325	233	-0.45546138009986453	-0.5085010843924728	-0.053039704292608236	-0.5085010843924728	-0.5085010843924728
ATP1A4	exact	1	356	4	375	312	364	316	364	316	-0.29422280890132135	-0.23297940583509494	0.061243403066226415	-0.23297940583509494	-0.23297940583509494
ATP1B1	exact	1	499	5	536	457	523	458	523	458	-0.2590725185216162	-0.22053389427225328	0.03853862424936294	-0.22053389427225328	-0.22053389427225328
ATP1B2	exact	1	487	5	502	468	514	460	514	460	-0.13034063934360307	-0.18923601173913185	-0.05889537239552878	-0.18923601173913185	-0.18923601173913185
ATP1B3	exact	1	522	5	548	583	554	581	554	581	0.059974944367656	0.039325640375009636	-0.020649303992646362	0.039325640375009636	0.039325640375009636
ATP1B4	exact	1	270	5	282	209	282	204	282	204	-0.46056671453969744	-0.49541611529730023	-0.03484940075760279	-0.49541611529730023	-0.49541611529730023
ATP2A1	exact	1	379	5	389	494	402	500	402	500	0.31508110176094245	0.28511519489751513	-0.029965906863427316	0.28511519489751513	0.28511519489751513
ATP2A2	exact	1	835	5	870	213	875	161	875	161	-2.0568743189671097	-2.467839104676132	-0.4109647857090222	-2.467839104676132	-2.467839104676132
ATP2A3	exact	1	425	5	439	477	445	504	445	504	0.09037147684320801	0.15016274664793638	0.059791269804728375	0.15016274664793638	0.15016274664793638
ATP2B1	exact	1	713	5	738	375	752	372	752	372	-1.0050511041870167	-1.0437172472340397	-0.03866614304702298	-1.0437172472340397	-1.0437172472340397
ATP2B2	exact	1	255	5	268	211	277	219	277	219	-0.3735305158019618	-0.3675329226386093	0.005997593163352466	-0.3675329226386093	-0.3675329226386093
ATP2B3	exact	1	595	5	619	414	626	412	626	412	-0.6089982715813503	-0.6321864811251814	-0.02318820954383105	-0.6321864811251814	-0.6321864811251814
ATP2B4	exact	1	663	5	703	646	693	618	693	618	-0.1511661443627773	-0.1943883782837323	-0.04322223392095498	-0.1943883782837323	-0.1943883782837323
ATP2C1	exact	1	434	5	448	417	461	414	461	414	-0.1325978784943457	-0.1842246370865228	-0.05162675859217711	-0.1842246370865228	-0.1842246370865228
ATP2C2	exact	1	594	5	634	700	622	623	622	623	0.11349879565321304	-0.026950368062272398	-0.14044916371548544	-0.026950368062272398	-0.026950368062272398
ATP4A	exact	1	455	5	478	702	482	678	482	678	0.5247132096857638	0.4625537823269122	-0.06215942735885166	0.4625537823269122	0.4625537823269122
ATP4B	exact	1	743	4	777	625	866	744	866	744	-0.3430988817886441	-0.24819399151456903	0.09490489027407509	-0.24819399151456903	-0.24819399151456903
ATP5A1	exact	1	328	5	339	116	357	96	357	96	-1.5723477105269505	-1.9186084853341705	-0.34626077480721995	-1.9186084853341705	-1.9186084853341705
ATP5B	exact	1	123	5	128	69	127	73	127	73	-0.9159495674068701	-0.8239471829589927	0.09200238444787734	-0.8239471829589927	-0.8239471829589927
ATP5C1	exact	1	200	4	209	41	209	44	209	44	-2.365033093288926	-2.264339093669453	0.10069399961947267	-2.264339093669453	-2.264339093669453
ATP5D	exact	1	466	5	503	169	488	165	488	165	-1.5999725958069397	-1.5907934360976665	0.009179159709273188	-1.5907934360976665	-1.5907934360976665
ATP5F1	exact	1	296	2	312	283	310	277	310	277	-0.1697735455437196	-0.19137158791951212	-0.02159804237579252	-0.19137158791951212	-0.19137158791951212
ATP5G1	exact	1	619	4	663	833	645	831	645	831	0.29981964267972433	0.3360330770435793	0.03621343436385499	0.3360330770435793	0.3360330770435793
ATP5G2	exact	1	95	2	101	37	101	36	101	36	-1.4657833176257944	-1.504777449241658	-0.038994131615863514	-1.504777449241658	-1.504777449241658
ATP5G3	exact	1	441	4	463	589	463	585	463	585	0.3176563834177331	0.30783374093918514	-0.009822642478547972	0.30783374093918514	0.30783374093918514
ATP5H	exact	1	347	2	362	526	361	533	361	533	0.5091864451869209	0.5322265329368082	0.023040087749887306	0.5322265329368082	0.5322265329368082
ATP5J	exact	1	359	3	372	235	373	242	373	242	-0.6907794566732397	-0.6523895866512462	0.038389870021993455	-0.6523895866512462	-0.6523895866512462
ATP5J2	exact	1	958	5	991	710	1004	747	1004	747	-0.5100442139225666	-0.4555981705843236	0.05444604333824299	-0.4555981705843236	-0.4555981705843236
ATP5L	exact	1	229	3	239	242	238	234	238	234	-0.01130699959818953	-0.05366743442663399	-0.04236043482844446	-0.05366743442663399	-0.05366743442663399
ATP5O	exact	1	403	4	419	436	425	430	425	430	0.028044752253117828	-0.012411985225617681	-0.04045673747873551	-0.012411985225617681	-0.012411985225617681
ATP5S	exact	1	876	5	908	1155	910	1061	910	1061	0.31769274929701596	0.19210735799204026	-0.1255853913049757	0.19210735799204026	0.19210735799204026
ATP5SL	exact	1	998	5	1060	651	1045	624	1045	624	-0.7321736278989196	-0.7726856759181211	-0.040512048019201496	-0.7726856759181211	-0.7726856759181211
ATP6AP1	exact	1	258	4	274	155	266	161	266	161	-0.849157659811095	-0.75186745900175	0.09729020080934503	-0.75186745900175	-0.75186745900175
ATP6AP1L	exact	1	500	5	517	266	519	266	519	266	-0.9866894205640107	-0.9922543070815351	-0.005564886517524403	-0.9922543070815351	-0.9922543070815351
ATP6AP2	exact	1	796	5	829	731	837	719	837	719	-0.2106502077538753	-0.24836059442869826	-0.03771038667482296	-0.24836059442869826	-0.24836059442869826
ATP6V0A1	exact	1	530	5	547	518	550	518	550	518	-0.1077810666118093	-0.11566466568764211	-0.007883599075832803	-0.11566466568764211	-0.11566466568764211
ATP6V0A4	exact	1	744	5	774	676	777	683	777	683	-0.2244413957495303	-0.2151674283484038	0.009273967401126487	-0.2151674283484038	-0.2151674283484038
ATP6V0B	exact	1	525	5	544	298	550	292	550	292	-0.8964672083886008	-0.9415720300301015	-0.04510482164150065	-0.9415720300301015	-0.9415720300301015
ATP6V0D1	exact	1	278	5	290	95	295	78	295	78	-1.6342316163052795	-1.9416596622224047	-0.30742804591712525	-1.9416596622224047	-1.9416596622224047
ATP6V0D2	exact	1	681	5	703	768	707	759	707	759	0.09822874551773958	0.07305372584633946	-0.025175019671400123	0.07305372584633946	0.07305372584633946
ATP6V0E	exact	1	259	3	272	326	270	329	270	329	0.231560670945643	0.2553837802447377	0.023823109299094675	0.2553837802447377	0.2553837802447377
ATP6V0E2	exact	1	173	2	190	199	183	199	183	199	0.03733165779252458	0.09134259244263396	0.05401093465010938	0.09134259244263396	0.09134259244263396
ATP6V1A	exact	1	364	5	376	29	378	33	378	33	-3.703129096246586	-3.5273263904644585	0.17580270578212742	-3.5273263904644585	-3.5273263904644585
ATP6V1B1	exact	1	492	4	535	639	527	593	527	593	0.22679169319488193	0.14081084511086014	-0.08598084808402179	0.14081084511086014	0.14081084511086014
ATP6V1B2	exact	1	398	5	423	253	431	260	431	260	-0.7696423132653574	-0.7573432778369459	0.012299035428411487	-0.7573432778369459	-0.7573432778369459
ATP6V1C1	exact	1	761	5	786	564	806	567	806	567	-0.5077392755791851	-0.5363202319138645	-0.028580956334679386	-0.5363202319138645	-0.5363202319138645
ATP6V1C2	exact	1	328	5	349	353	337	358	337	358	-0.012848331502536694	0.0578195258272124	0.07066785732974909	0.0578195258272124	0.0578195258272124
ATP6V1D	exact	1	414	5	422	108	433	109	433	109	-1.9905223896615665	-2.0143672145571605	-0.02384482489559403	-2.0143672145571605	-2.0143672145571605
ATP6V1E1	exact	1	346	4	361	262	369	257	369	257	-0.49094431533413185	-0.5502680230120692	-0.059323707677937376	-0.5502680230120692	-0.5502680230120692
ATP6V1E2	exact	1	502	3	527	829	517	833	517	833	0.6238047964248166	0.6583572456632302	0.03455244923841361	0.6583572456632302	0.6583572456632302
ATP6V1F	exact	0	61	1	63	31	63	30	63	30	-1.0406708542087484	-1.0872134401457787	-0.04654258593703031	-1.0872134401457787	-1.0872134401457787
ATP6V1G1	exact	0	26	1	27	0	27	0	27	0	-5.810625804461159	-5.810625804461159	0.0	-5.810625804461159	-5.810625804461159
ATP6V1G2	exact	1	107	3	110	54	112	52	112	52	-1.048984325551004	-1.1288017644874135	-0.07981743893640947	-1.1288017644874135	-1.1288017644874135
ATP6V1G3	exact	1	289	3	296	195	304	189	304	189	-0.6301295881751505	-0.7135104706717398	-0.08338088249658926	-0.7135104706717398	-0.7135104706717398
